rank,PID,score,cell_score,n_cells,area_acres,parcel_type,n_buildings,severance_candidate,latitude,longitude,maps_link
5305,60368214,43.425,34.5,1,10.674316828433051,land_only,0,False,44.165068631384344,-64.53221911217723,"https://www.google.com/maps?q=44.165069,-64.532219"
5305,70098884,43.425,34.5,2,17.815911249935088,land_only,0,False,44.081907122891145,-64.65110797923639,"https://www.google.com/maps?q=44.081907,-64.651108"
5305,70175146,43.425,34.5,1,12.439427111348326,land_only,0,False,44.11621988126681,-64.63599640117542,"https://www.google.com/maps?q=44.11622,-64.635996"
5305,70108550,43.425,34.5,1,12.660207278376888,land_only,0,False,44.16847895956958,-64.59854794961339,"https://www.google.com/maps?q=44.168479,-64.598548"
5305,60536851,43.425,34.5,1,14.368484812929257,land_only,0,False,44.185959940247045,-64.5287103213087,"https://www.google.com/maps?q=44.18596,-64.52871"
5305,70108782,43.425,34.5,1,16.417303143695463,land_only,0,False,44.13967331085378,-64.65052431541993,"https://www.google.com/maps?q=44.139673,-64.650524"
5305,70102645,43.425,34.5,1,15.685703014114864,land_only,0,False,44.15867979542244,-64.57235991330546,"https://www.google.com/maps?q=44.15868,-64.57236"
5305,60616695,43.425,34.5,2,13.81927061940008,developed,4,False,44.43942611819105,-64.36873261628531,"https://www.google.com/maps?q=44.439426,-64.368733"
5305,70104872,43.425,34.5,1,17.211218672806712,land_only,0,False,44.14398803769573,-64.61235444464502,"https://www.google.com/maps?q=44.143988,-64.612354"
5318,60637824,43.4125,45.25,1,7.736131741612295,land_only,0,False,44.28356729366534,-64.38407337305881,"https://www.google.com/maps?q=44.283567,-64.384073"
5318,60466919,43.4125,45.25,1,5.3034651555135675,land_only,0,False,44.31806535973923,-64.35657744117185,"https://www.google.com/maps?q=44.318065,-64.356577"
5318,60428505,43.4125,45.25,1,9.020494951789123,land_only,0,False,44.28351356554374,-64.37222308015701,"https://www.google.com/maps?q=44.283514,-64.372223"
5318,60537305,43.4125,45.25,2,6.397304391496592,land_only,0,False,44.35568322979,-64.60920758051616,"https://www.google.com/maps?q=44.355683,-64.609208"
5322,70203674,43.412499999999994,17.25,3,83.9511577865065,land_only,0,False,44.29403665725656,-64.73005842236635,"https://www.google.com/maps?q=44.294037,-64.730058"
5323,60482197,43.3875,66.75,1,0.939886541705416,developed,3,False,44.363945105638464,-64.4828111760151,"https://www.google.com/maps?q=44.363945,-64.482811"
5324,70082896,43.38333333333333,23.666666666666668,3,23.05601640025276,land_only,0,False,44.063149554080034,-64.72136403893444,"https://www.google.com/maps?q=44.06315,-64.721364"
5324,60227196,43.38333333333333,23.666666666666668,3,32.609684421973526,lightly_built,1,False,44.51151027867508,-64.44306048983785,"https://www.google.com/maps?q=44.51151,-64.44306"
5326,70108279,43.358333333333334,17.166666666666668,3,53.832973391819,land_only,0,False,44.17878546644385,-64.68889777263736,"https://www.google.com/maps?q=44.178785,-64.688898"
5327,60183605,43.35625,23.625,2,29.14994455710857,lightly_built,2,False,44.42262495290385,-64.37007101920877,"https://www.google.com/maps?q=44.422625,-64.370071"
5328,60251626,43.34375,34.375,2,18.861045029562742,lightly_built,1,False,44.425753333369975,-64.47827897623064,"https://www.google.com/maps?q=44.425753,-64.478279"
5328,60222700,43.34375,34.375,2,17.583980320626733,lightly_built,2,False,44.45945262122602,-64.48854800880191,"https://www.google.com/maps?q=44.459453,-64.488548"
5328,60229689,43.34375,34.375,2,19.36283891721544,land_only,0,False,44.46916628237612,-64.38184848754032,"https://www.google.com/maps?q=44.469166,-64.381848"
5328,60162898,43.34375,34.375,2,12.5184918430238,land_only,0,False,44.35963757191745,-64.3661539404106,"https://www.google.com/maps?q=44.359638,-64.366154"
5332,60223617,43.275,23.5,2,28.13388576579245,land_only,0,False,44.44568474010476,-64.4803227014366,"https://www.google.com/maps?q=44.445685,-64.480323"
5332,60226982,43.275,23.5,2,47.9929870934506,land_only,0,False,44.494832943884106,-64.41495397237853,"https://www.google.com/maps?q=44.494833,-64.414954"
5332,60553328,43.275,23.5,4,41.06771231274282,land_only,0,False,44.44008994014895,-64.48576293679108,"https://www.google.com/maps?q=44.44009,-64.485763"
5332,60270212,43.275,23.5,3,40.314285878552134,land_only,0,False,44.49329554108204,-64.74081880864195,"https://www.google.com/maps?q=44.493296,-64.740819"
5332,70225206,43.275,23.5,3,37.56958624689032,land_only,0,False,44.24171226585986,-64.68435957720632,"https://www.google.com/maps?q=44.241712,-64.68436"
5332,70107438,43.275,23.5,3,35.64871109134861,land_only,0,False,44.16356413392479,-64.65553004037845,"https://www.google.com/maps?q=44.163564,-64.65553"
5332,60168853,43.275,23.5,2,48.17451168445897,land_only,0,False,44.39054431608826,-64.28601935477506,"https://www.google.com/maps?q=44.390544,-64.286019"
5332,60269131,43.275,23.5,3,47.875363430014986,land_only,0,False,44.44710396065941,-64.70244204818782,"https://www.google.com/maps?q=44.447104,-64.702442"
5332,60184025,43.275,23.5,3,41.60560121909276,land_only,0,False,44.42355238120403,-64.38891997441605,"https://www.google.com/maps?q=44.423552,-64.38892"
5341,70077482,43.2625,34.25,1,14.559330243396838,land_only,0,False,44.086296056858934,-64.74208181799071,"https://www.google.com/maps?q=44.086296,-64.742082"
5341,60227261,43.2625,34.25,1,10.809471738624902,lightly_built,2,False,44.4799986498103,-64.42528427385471,"https://www.google.com/maps?q=44.479999,-64.425284"
5341,60458619,43.2625,34.25,1,14.924651890690262,land_only,0,False,44.15879772216395,-64.51122078080925,"https://www.google.com/maps?q=44.158798,-64.511221"
5341,60486370,43.2625,34.25,1,10.45972641745357,land_only,0,False,44.41298075814023,-64.5121565785461,"https://www.google.com/maps?q=44.412981,-64.512157"
5341,60324795,43.2625,34.25,2,19.634840597491507,land_only,0,False,44.39831272330637,-64.65294791186074,"https://www.google.com/maps?q=44.398313,-64.652948"
5341,70105218,43.2625,34.25,1,11.117657912508031,land_only,0,False,44.155248991473016,-64.65471226361699,"https://www.google.com/maps?q=44.155249,-64.654712"
5341,60675790,43.2625,34.25,1,18.501038953571,land_only,0,False,44.45945989408117,-64.16043894025212,"https://www.google.com/maps?q=44.45946,-64.160439"
5341,60367489,43.2625,34.25,1,10.07626608038353,land_only,0,False,44.163902831945435,-64.51112866900108,"https://www.google.com/maps?q=44.163903,-64.511129"
5341,60253267,43.2625,34.25,1,17.644954261072915,developed,3,False,44.40152594941441,-64.52340157697321,"https://www.google.com/maps?q=44.401526,-64.523402"
5341,70083548,43.2625,34.25,1,14.60765234373152,land_only,0,False,44.06302184649629,-64.7004270017227,"https://www.google.com/maps?q=44.063022,-64.700427"
5341,60299864,43.2625,34.25,1,13.618702524834838,developed,3,False,44.22478604621642,-64.53775744356255,"https://www.google.com/maps?q=44.224786,-64.537757"
5352,60604402,43.25,45.0,1,5.581305238395785,lightly_built,1,False,44.43302445854616,-64.34895345119936,"https://www.google.com/maps?q=44.433024,-64.348953"
5352,60663671,43.25,45.0,1,6.08065532284836,developed,5,False,44.47144107215736,-64.32849581842034,"https://www.google.com/maps?q=44.471441,-64.328496"
5352,60176302,43.25,45.0,1,5.3699314900501385,lightly_built,1,False,44.43308852393461,-64.34347355090192,"https://www.google.com/maps?q=44.433089,-64.343474"
5352,60492899,43.25,45.0,1,5.342729128323348,land_only,0,False,44.51252874173684,-64.29703804662306,"https://www.google.com/maps?q=44.512529,-64.297038"
5352,60443066,43.25,45.0,1,5.7968457891167775,land_only,0,False,44.24165623960011,-64.41034793250824,"https://www.google.com/maps?q=44.241656,-64.410348"
5352,60549839,43.25,45.0,1,6.984999534795784,land_only,0,False,44.37548502708871,-64.46932083357625,"https://www.google.com/maps?q=44.375485,-64.469321"
5352,60063427,43.25,45.0,1,5.759795310406612,developed,7,False,44.37526416247946,-64.30421179083498,"https://www.google.com/maps?q=44.375264,-64.304212"
5352,60366366,43.25,45.0,1,5.863941191472116,land_only,0,False,44.15144203154542,-64.49516566585395,"https://www.google.com/maps?q=44.151442,-64.495166"
5352,60533999,43.25,45.0,1,7.216453928426168,land_only,0,False,44.15799679444812,-64.54556982676154,"https://www.google.com/maps?q=44.157997,-64.54557"
5352,70106455,43.25,45.0,1,8.76496828218479,land_only,0,False,44.16659691712176,-64.66311114165863,"https://www.google.com/maps?q=44.166597,-64.663111"
5352,60185808,43.25,45.0,1,7.839062631271773,developed,4,False,44.30428394369177,-64.35377829484958,"https://www.google.com/maps?q=44.304284,-64.353778"
5363,60219144,43.19375,23.375,2,30.904071057329464,land_only,0,False,44.453574168802206,-64.42959629059102,"https://www.google.com/maps?q=44.453574,-64.429596"
5363,60343308,43.19375,23.375,2,23.66418592453203,land_only,0,False,44.28959871498756,-64.48310537850455,"https://www.google.com/maps?q=44.289599,-64.483105"
5365,70081328,43.1125,23.25,2,26.294310576600648,land_only,0,False,44.06937134789594,-64.72534246571665,"https://www.google.com/maps?q=44.069371,-64.725342"
5365,60413994,43.1125,23.25,2,39.62478928117776,land_only,0,False,44.361908539837145,-64.55700507329344,"https://www.google.com/maps?q=44.361909,-64.557005"
5365,60560372,43.1125,23.25,3,35.91426998951419,land_only,0,False,44.46511258923609,-64.69955418792794,"https://www.google.com/maps?q=44.465113,-64.699554"
5365,60538444,43.1125,23.25,2,40.62740076250935,land_only,0,False,44.35275805329944,-64.59566064831455,"https://www.google.com/maps?q=44.352758,-64.595661"
5365,60496742,43.1125,23.25,2,33.507532209802434,land_only,0,False,44.17812827722894,-64.50151966251386,"https://www.google.com/maps?q=44.178128,-64.50152"
5365,60217601,43.1125,23.25,2,20.896827490913537,land_only,0,False,44.4786202239926,-64.502593017435,"https://www.google.com/maps?q=44.47862,-64.502593"
5365,60296571,43.1125,23.25,2,36.06231903252226,land_only,0,False,44.25960925617172,-64.56081264130933,"https://www.google.com/maps?q=44.259609,-64.560813"
5365,60529609,43.1125,23.25,2,43.2185122295937,land_only,0,False,44.33180091854559,-64.62772718371578,"https://www.google.com/maps?q=44.331801,-64.627727"
5365,60293313,43.1125,23.25,2,49.206024559671725,land_only,0,False,44.310002694876495,-64.58262353259218,"https://www.google.com/maps?q=44.310003,-64.582624"
5365,60413457,43.1125,23.25,2,32.391368060879806,land_only,0,False,44.36451085598863,-64.63397383675172,"https://www.google.com/maps?q=44.364511,-64.633974"
5365,60184876,43.1125,23.25,2,40.57157927406784,developed,3,False,44.31885253261712,-64.3836288790748,"https://www.google.com/maps?q=44.318853,-64.383629"
5365,60482999,43.1125,23.25,2,21.2889731049976,land_only,0,False,44.27629366530863,-64.31221316209778,"https://www.google.com/maps?q=44.276294,-64.312213"
5365,60730009,43.1125,23.25,2,21.608928045279782,land_only,0,False,44.24935008648956,-64.56977510858142,"https://www.google.com/maps?q=44.24935,-64.569775"
5365,60217635,43.1125,23.25,2,20.61210998167632,land_only,0,False,44.448820121396466,-64.4614578314668,"https://www.google.com/maps?q=44.44882,-64.461458"
5379,70085253,43.1,34.0,2,11.627493043911732,land_only,0,False,44.06947557178943,-64.67727725103519,"https://www.google.com/maps?q=44.069476,-64.677277"
5379,60553468,43.1,34.0,2,15.76780458037204,land_only,0,False,44.418641057969154,-64.49745167937004,"https://www.google.com/maps?q=44.418641,-64.497452"
5381,60287281,43.087500000000006,44.75,1,9.900707249313282,land_only,0,False,44.491475204036554,-64.60403351095438,"https://www.google.com/maps?q=44.491475,-64.604034"
5381,60448057,43.087500000000006,44.75,1,5.687472925950131,land_only,0,False,44.2271977304799,-64.44423055264454,"https://www.google.com/maps?q=44.227198,-64.444231"
5381,60186798,43.087500000000006,44.75,1,9.490214771801446,lightly_built,2,False,44.29164747583796,-64.3146822433065,"https://www.google.com/maps?q=44.291647,-64.314682"
5381,60501400,43.087500000000006,44.75,1,5.475557938763333,lightly_built,2,False,44.27334144703863,-64.33519334979673,"https://www.google.com/maps?q=44.273341,-64.335193"
5381,60396843,43.087500000000006,44.75,1,5.151622776689775,land_only,0,False,44.40713366799384,-64.27055063934355,"https://www.google.com/maps?q=44.407134,-64.270551"
5386,60604485,43.0875,16.75,2,62.576329994226434,land_only,0,False,44.41690802722688,-64.5877821315158,"https://www.google.com/maps?q=44.416908,-64.587782"
5387,60219789,43.0625,66.25,1,0.7600859555084422,lightly_built,2,False,44.44825251824944,-64.40269186258605,"https://www.google.com/maps?q=44.448253,-64.402692"
5388,60287273,43.05833333333334,23.166666666666668,3,33.73712217594846,land_only,0,False,44.48811799888229,-64.6147142074805,"https://www.google.com/maps?q=44.488118,-64.614714"
5389,60232584,43.03125,23.125,2,28.768000659608912,developed,3,False,44.46386671665697,-64.29660953428277,"https://www.google.com/maps?q=44.463867,-64.29661"
5390,60174471,43.01875,33.875,2,14.605028886741543,land_only,0,False,44.43712958391675,-64.36535432966483,"https://www.google.com/maps?q=44.43713,-64.365354"
5390,70273222,43.01875,33.875,2,11.727266955176916,land_only,0,False,44.077661586117195,-64.62348452226627,"https://www.google.com/maps?q=44.077662,-64.623485"
5392,60242955,42.95,23.0,2,22.37684686396762,land_only,0,False,44.37646502738236,-64.41504241892962,"https://www.google.com/maps?q=44.376465,-64.415042"
5392,60457678,42.95,23.0,2,32.80358250617744,land_only,0,False,44.46858672465454,-64.40527393948814,"https://www.google.com/maps?q=44.468587,-64.405274"
5392,70169677,42.95,23.0,2,22.637738419424696,land_only,0,False,44.116021752867034,-64.60119878396745,"https://www.google.com/maps?q=44.116022,-64.601199"
5392,60699840,42.95,23.0,2,39.45324188402438,land_only,0,False,44.46468229551662,-64.68761217637916,"https://www.google.com/maps?q=44.464682,-64.687612"
5392,60659356,42.95,23.0,2,33.002145230855454,developed,6,False,44.43462981834655,-64.40249019455729,"https://www.google.com/maps?q=44.43463,-64.40249"
5392,60474723,42.95,23.0,1,25.435742761175725,land_only,0,False,44.45994458681138,-64.61890132472395,"https://www.google.com/maps?q=44.459945,-64.618901"
5398,60314325,42.9375,33.75,2,19.47217059503,developed,3,False,44.37354810930174,-64.75265561968077,"https://www.google.com/maps?q=44.373548,-64.752656"
5398,70092366,42.9375,33.75,1,11.819072552692042,land_only,0,False,44.120745296920994,-64.55986542118374,"https://www.google.com/maps?q=44.120745,-64.559865"
5400,60340171,42.925,16.5,3,55.40243192247969,land_only,0,False,44.322055503537555,-64.44744585272512,"https://www.google.com/maps?q=44.322056,-64.447446"
5400,70098579,42.925,16.5,5,67.82717683506078,land_only,0,False,44.07499150425257,-64.65195046389609,"https://www.google.com/maps?q=44.074992,-64.65195"
5400,70168950,42.925,16.5,4,71.07791298728446,land_only,0,False,44.07607139638072,-64.65064530222672,"https://www.google.com/maps?q=44.076071,-64.650645"
5400,60343415,42.925,16.5,3,58.24006694075576,land_only,0,False,44.303441481206136,-64.46041543789516,"https://www.google.com/maps?q=44.303441,-64.460415"
5400,60314796,42.925,16.5,3,59.43430422167265,land_only,0,False,44.34002615000899,-64.75212436743777,"https://www.google.com/maps?q=44.340026,-64.752124"
5405,60311818,42.9125,55.25,1,3.6227671576767726,lightly_built,1,False,44.30944641575882,-64.69125846120247,"https://www.google.com/maps?q=44.309446,-64.691258"
5406,60450129,42.895833333333336,22.916666666666668,3,30.14168314419569,land_only,0,False,44.33697497071037,-64.42052789443107,"https://www.google.com/maps?q=44.336975,-64.420528"
5407,60196797,42.86875,22.875,2,24.589031804907748,land_only,0,False,44.32700875586803,-64.34428086635236,"https://www.google.com/maps?q=44.327009,-64.344281"
5408,60202066,42.8625,63.25,1,1.322227900103032,lightly_built,1,False,44.45981568751027,-64.56337132226068,"https://www.google.com/maps?q=44.459816,-64.563371"
5408,60505708,42.8625,63.25,1,1.028509955863068,lightly_built,2,False,44.41325102017861,-64.5179968834019,"https://www.google.com/maps?q=44.413251,-64.517997"
5408,60252574,42.8625,63.25,1,1.0368087232604126,lightly_built,2,False,44.41297842425698,-64.5219091278011,"https://www.google.com/maps?q=44.412978,-64.521909"
5408,60650504,42.8625,63.25,1,1.4323653400285916,land_only,0,False,44.47463332734255,-64.61655798814654,"https://www.google.com/maps?q=44.474633,-64.616558"
5408,60196755,42.8625,63.25,1,1.084789342777448,developed,4,False,44.3298341942092,-64.34066356527975,"https://www.google.com/maps?q=44.329834,-64.340664"
5413,60231149,42.85625,33.625,2,15.120407501029163,land_only,0,False,44.457388521986566,-64.32873990092348,"https://www.google.com/maps?q=44.457389,-64.32874"
5414,60605391,42.84166666666667,22.833333333333332,3,37.22571074839998,land_only,0,False,44.223660246297285,-64.54705089720855,"https://www.google.com/maps?q=44.22366,-64.547051"
5414,60543691,42.84166666666667,22.833333333333332,3,26.199997232443437,land_only,0,False,44.28307864302841,-64.47418168224367,"https://www.google.com/maps?q=44.283079,-64.474182"
5414,70096847,42.84166666666667,22.833333333333332,4,35.351351504947615,land_only,0,False,44.09447181344951,-64.64862011782762,"https://www.google.com/maps?q=44.094472,-64.64862"
5414,60608122,42.84166666666667,22.833333333333332,3,20.380066496106668,land_only,0,False,44.37098496207119,-64.38671752378016,"https://www.google.com/maps?q=44.370985,-64.386718"
5414,70167911,42.84166666666667,22.833333333333332,3,30.971445960415387,land_only,0,False,44.1067672851504,-64.67753648524774,"https://www.google.com/maps?q=44.106767,-64.677536"
5419,60241171,42.7875,22.75,2,32.9550597374631,land_only,0,False,44.35711840736145,-64.411151469938,"https://www.google.com/maps?q=44.357118,-64.411151"
5419,70179577,42.7875,22.75,2,24.97806389374803,land_only,0,False,44.08779821836042,-64.67022240389441,"https://www.google.com/maps?q=44.087798,-64.670222"
5421,60218310,42.775000000000006,33.5,1,10.827395657030122,land_only,0,False,44.45821032245586,-64.43324569455068,"https://www.google.com/maps?q=44.45821,-64.433246"
5421,60450582,42.775000000000006,33.5,1,10.709527757144643,land_only,0,False,44.26497099018669,-64.41574506084312,"https://www.google.com/maps?q=44.264971,-64.415745"
5421,70174990,42.775000000000006,33.5,1,10.89903437476862,land_only,0,False,44.099520219975346,-64.64969984468146,"https://www.google.com/maps?q=44.09952,-64.6497"
5421,70179312,42.775000000000006,33.5,2,18.85306278202191,land_only,0,False,44.16965292598258,-64.5877043606581,"https://www.google.com/maps?q=44.169653,-64.587704"
5421,60622263,42.775000000000006,33.5,1,11.04344001274545,land_only,0,False,44.499236370111966,-64.62493201977293,"https://www.google.com/maps?q=44.499236,-64.624932"
5421,60582954,42.775000000000006,33.5,1,17.182793227287096,land_only,0,False,44.32983191050205,-64.44680132475277,"https://www.google.com/maps?q=44.329832,-64.446801"
5421,60307972,42.775000000000006,33.5,1,11.211087596357263,lightly_built,2,False,44.373296662128226,-64.56690085963352,"https://www.google.com/maps?q=44.373297,-64.566901"
5421,60201431,42.775000000000006,33.5,1,17.943167221167485,lightly_built,2,False,44.457762227123624,-64.59780536703032,"https://www.google.com/maps?q=44.457762,-64.597805"
5421,60229077,42.775000000000006,33.5,1,16.06299021962376,land_only,0,False,44.474725128538225,-64.37126808360397,"https://www.google.com/maps?q=44.474725,-64.371268"
5421,70098967,42.775000000000006,33.5,2,12.225047135317627,land_only,0,False,44.068143645014125,-64.64221315713341,"https://www.google.com/maps?q=44.068144,-64.642213"
5431,70105242,42.7625,44.25,1,6.432229271680941,land_only,0,False,44.15657117800546,-64.65560986320479,"https://www.google.com/maps?q=44.156571,-64.65561"
5431,60650496,42.7625,44.25,1,6.294805602563756,land_only,0,False,44.16307588392583,-64.50908979822927,"https://www.google.com/maps?q=44.163076,-64.50909"
5431,60531910,42.7625,44.25,1,6.777317525235323,land_only,0,False,44.27403782165554,-64.6022805655091,"https://www.google.com/maps?q=44.274038,-64.602281"
5431,60614369,42.7625,44.25,1,7.361237218497231,land_only,0,False,44.2897997173842,-64.24345791101923,"https://www.google.com/maps?q=44.2898,-64.243458"
5431,70271994,42.7625,44.25,1,5.687652155041488,land_only,0,False,44.168340166926384,-64.66211423339061,"https://www.google.com/maps?q=44.16834,-64.662114"
5431,60354826,42.7625,44.25,1,5.059070810455235,lightly_built,2,False,44.25408933075937,-64.39841509675905,"https://www.google.com/maps?q=44.254089,-64.398415"
5431,60540663,42.7625,44.25,1,5.067289335977963,land_only,0,False,44.288450921811226,-64.5249379208055,"https://www.google.com/maps?q=44.288451,-64.524938"
5431,70201843,42.7625,44.25,1,8.02984445984825,land_only,0,False,44.19424405378526,-64.70557342941888,"https://www.google.com/maps?q=44.194244,-64.705573"
5431,60349370,42.7625,44.25,1,7.682932347630894,lightly_built,2,False,44.30604808309654,-64.53948742925284,"https://www.google.com/maps?q=44.306048,-64.539487"
5431,60558822,42.7625,44.25,1,7.057566817312302,land_only,0,False,44.39265908902337,-64.72348079027337,"https://www.google.com/maps?q=44.392659,-64.723481"
5431,60529591,42.7625,44.25,1,8.391852485605623,land_only,0,False,44.319624415801954,-64.62553646464049,"https://www.google.com/maps?q=44.319624,-64.625536"
5431,60291945,42.7625,44.25,1,9.552842413416618,lightly_built,1,False,44.32631823778367,-64.55983178901141,"https://www.google.com/maps?q=44.326318,-64.559832"
5431,60337896,42.7625,44.25,1,6.699070575752721,lightly_built,1,False,44.35179650675333,-64.45222900499343,"https://www.google.com/maps?q=44.351797,-64.452229"
5431,60540788,42.7625,44.25,1,9.10905746406075,land_only,0,False,44.334193421957785,-64.52622925846342,"https://www.google.com/maps?q=44.334193,-64.526229"
5431,70090311,42.7625,44.25,1,9.488495747331744,land_only,0,False,44.121204280466635,-64.57866390268305,"https://www.google.com/maps?q=44.121204,-64.578664"
5431,60467800,42.7625,44.25,1,5.034054464388707,land_only,0,False,44.27066756327904,-64.30839478590083,"https://www.google.com/maps?q=44.270668,-64.308395"
5431,60644168,42.7625,44.25,1,8.574605051807355,land_only,0,False,44.23700327454643,-64.36981385273938,"https://www.google.com/maps?q=44.237003,-64.369814"
5431,60498383,42.7625,44.25,1,9.225224467734082,land_only,0,False,44.27237544952308,-64.6024831799747,"https://www.google.com/maps?q=44.272375,-64.602483"
5431,60733730,42.7625,44.25,1,8.910001123601248,land_only,0,False,44.310969462920674,-64.70762810646976,"https://www.google.com/maps?q=44.310969,-64.707628"
5431,60366515,42.7625,44.25,1,7.574458839796521,land_only,0,False,44.17002409248716,-64.50039928827374,"https://www.google.com/maps?q=44.170024,-64.500399"
5431,60301314,42.7625,44.25,1,7.631123809677566,developed,4,False,44.25735844994657,-64.59580965619301,"https://www.google.com/maps?q=44.257358,-64.59581"
5431,60667052,42.7625,44.25,1,5.094722463904073,land_only,0,False,44.48147126154631,-64.51051285853708,"https://www.google.com/maps?q=44.481471,-64.510513"
5431,60613098,42.7625,44.25,1,8.713801725204766,land_only,0,False,44.31449171401693,-64.34639090420026,"https://www.google.com/maps?q=44.314492,-64.346391"
5431,60580883,42.7625,44.25,1,5.329888473056644,land_only,0,False,44.387137783977984,-64.24562842712915,"https://www.google.com/maps?q=44.387138,-64.245628"
5431,60170172,42.7625,44.25,1,5.5624671350242965,land_only,0,False,44.38734347271451,-64.27077170204339,"https://www.google.com/maps?q=44.387343,-64.270772"
5431,60235744,42.7625,44.25,1,7.903491620667901,land_only,0,False,44.47853666491463,-64.32522380223669,"https://www.google.com/maps?q=44.478537,-64.325224"
5431,60572914,42.7625,44.25,1,7.860286617947876,developed,3,False,44.45979070917642,-64.32004159096881,"https://www.google.com/maps?q=44.459791,-64.320042"
5431,60544376,42.7625,44.25,1,7.30178371235096,land_only,0,False,44.34419872237086,-64.35070124382814,"https://www.google.com/maps?q=44.344199,-64.350701"
5431,60186012,42.7625,44.25,1,9.102229716664729,land_only,0,False,44.302863785391864,-64.33882517774961,"https://www.google.com/maps?q=44.302864,-64.338825"
5431,60736543,42.7625,44.25,1,6.040942258778007,land_only,0,False,44.46771218756257,-64.30976392619482,"https://www.google.com/maps?q=44.467712,-64.309764"
5431,60357811,42.7625,44.25,1,6.311720086653541,lightly_built,2,False,44.22855957079074,-64.36272595347225,"https://www.google.com/maps?q=44.22856,-64.362726"
5431,60417896,42.7625,44.25,1,8.184818797779162,land_only,0,False,44.37382190825711,-64.23135611489562,"https://www.google.com/maps?q=44.373822,-64.231356"
5431,60217072,42.7625,44.25,1,8.342417750350885,land_only,0,False,44.51245179926197,-64.53008459031727,"https://www.google.com/maps?q=44.512452,-64.530085"
5431,60188505,42.7625,44.25,1,5.895013689610081,developed,4,False,44.28030702665976,-64.3296860779729,"https://www.google.com/maps?q=44.280307,-64.329686"
5431,60545191,42.7625,44.25,1,8.056424167634274,land_only,0,False,44.3187095897724,-64.28322641666828,"https://www.google.com/maps?q=44.31871,-64.283226"
5431,60291366,42.7625,44.25,1,7.388904125713981,land_only,0,False,44.33402724432465,-64.55382065879006,"https://www.google.com/maps?q=44.334027,-64.553821"
5431,60414844,42.7625,44.25,1,6.535798866220913,lightly_built,2,False,44.33712164647801,-64.54522220247024,"https://www.google.com/maps?q=44.337122,-64.545222"
5431,60611605,42.7625,44.25,1,7.6409441022285565,land_only,0,False,44.285043088926294,-64.3627104750636,"https://www.google.com/maps?q=44.285043,-64.36271"
5431,60655354,42.7625,44.25,1,5.9892531421409965,lightly_built,1,False,44.28506543066303,-64.24516388582856,"https://www.google.com/maps?q=44.285065,-64.245164"
5431,70098546,42.7625,44.25,1,8.265164954971533,land_only,0,False,44.07143493110051,-64.63306654914554,"https://www.google.com/maps?q=44.071435,-64.633067"
5471,60552296,42.75,55.0,2,3.6587728880492345,land_only,0,False,44.44539204851592,-64.42433493443797,"https://www.google.com/maps?q=44.445392,-64.424335"
5472,70100300,42.733333333333334,22.666666666666668,3,37.8554224140036,land_only,0,False,44.067341045155885,-64.65846431142019,"https://www.google.com/maps?q=44.067341,-64.658464"
5473,70105374,42.67916666666667,22.583333333333332,3,25.927112390766744,land_only,0,False,44.14016021123692,-64.6842119798707,"https://www.google.com/maps?q=44.14016,-64.684212"
5473,60595089,42.67916666666667,22.583333333333332,4,42.04432703381873,land_only,0,False,44.37025763429832,-64.6810200271111,"https://www.google.com/maps?q=44.370258,-64.68102"
5473,60595097,42.67916666666667,22.583333333333332,3,36.87163311756688,land_only,0,False,44.37171150484806,-64.6796134207741,"https://www.google.com/maps?q=44.371712,-64.679613"
5476,60464617,42.625,22.5,2,32.144760382034946,land_only,0,False,44.17943186552541,-64.50010523647903,"https://www.google.com/maps?q=44.179432,-64.500105"
5476,60457843,42.625,22.5,2,35.11705786714956,land_only,0,False,44.33152399900223,-64.58697766039207,"https://www.google.com/maps?q=44.331524,-64.586978"
5476,70109186,42.625,22.5,2,32.41515300776504,land_only,0,False,44.11661043281136,-64.66658685134986,"https://www.google.com/maps?q=44.11661,-64.666587"
5476,70109129,42.625,22.5,2,35.725672286473085,land_only,0,False,44.11253562264749,-64.66912514770198,"https://www.google.com/maps?q=44.112536,-64.669125"
5476,60675055,42.625,22.5,2,33.83033597659787,land_only,0,False,44.40418329974186,-64.43124965923883,"https://www.google.com/maps?q=44.404183,-64.43125"
5476,60494945,42.625,22.5,2,21.973692578982977,land_only,0,False,44.28044178828828,-64.42255497367469,"https://www.google.com/maps?q=44.280442,-64.422555"
5476,60647492,42.625,22.5,2,48.19517443946538,land_only,0,False,44.29379437008439,-64.38085760292768,"https://www.google.com/maps?q=44.293794,-64.380858"
5476,60602919,42.625,22.5,2,26.142943480536925,land_only,0,False,44.184362513380904,-64.5475234167953,"https://www.google.com/maps?q=44.184363,-64.547523"
5476,60644887,42.625,22.5,3,25.188185790925285,land_only,0,False,44.191284120923314,-64.4909128099329,"https://www.google.com/maps?q=44.191284,-64.490913"
5476,60364171,42.625,22.5,2,37.12080288217497,lightly_built,2,False,44.20493090337189,-64.48183878770958,"https://www.google.com/maps?q=44.204931,-64.481839"
5476,60597747,42.625,22.5,2,26.495591804989775,land_only,0,False,44.28909866275266,-64.40039963151237,"https://www.google.com/maps?q=44.289099,-64.4004"
5487,60487840,42.6125,33.25,2,16.8208617669677,land_only,0,False,44.34480737976946,-64.64186658035759,"https://www.google.com/maps?q=44.344807,-64.641867"
